state_alpha,fips5,year,crop,nassyield_kg_ha,nassyield_mt_ha,nassyield_bu_acre,short_desc,state_name
OH,39081,2017,corn_grain,9194.518,9.194518,146.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39081,2015,corn_grain,7188.327,7.188327,114.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39081,2014,corn_grain,9615.881000000001,9.615881000000002,152.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39081,2013,corn_grain,8458.705,8.458705,134.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39081,2012,corn_grain,6238.688,6.238688,99.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39081,2011,corn_grain,8144.255,8.144255000000001,129.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39081,2010,corn_grain,8037.342,8.037342,127.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39081,2009,corn_grain,8779.444,8.779444,139.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39081,2005,corn_grain,4628.704,4.628704,73.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39081,2003,corn_grain,7376.997,7.376997,117.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39081,2001,corn_grain,5804.747,5.804747000000001,92.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39081,2000,corn_grain,7961.874,7.961874,126.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2017,corn_grain,11131.53,11.131530000000001,177,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2016,corn_grain,8408.393,8.408393,133.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2015,corn_grain,8697.687,8.697687,138.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2014,corn_grain,9741.661,9.741661,154.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2013,corn_grain,9420.922,9.420922000000001,149.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2012,corn_grain,6930.478,6.930478,110.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2011,corn_grain,9295.142000000002,9.295142000000002,147.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2010,corn_grain,9873.73,9.87373,157,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2009,corn_grain,10062.4,10.0624,160,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2008,corn_grain,7672.58,7.67258,122,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2007,corn_grain,8867.49,8.86749,141,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2006,corn_grain,9597.014,9.597014,152.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2005,corn_grain,8213.434,8.213434,130.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2004,corn_grain,8427.26,8.42726,134,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2003,corn_grain,8238.59,8.23859,131,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2002,corn_grain,4389.722,4.389722,69.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2001,corn_grain,6836.143,6.836143,108.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39157,2000,corn_grain,6289,6.289,100,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39998,2016,corn_grain,7546.8,7.5468,120,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39998,2011,corn_grain,7792.071000000001,7.792071000000001,123.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39998,2010,corn_grain,8307.769,8.307769,132.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39998,2009,corn_grain,8974.403,8.974403,142.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39998,2008,corn_grain,5597.21,5.5972100000000005,89,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39998,2007,corn_grain,6521.693,6.521693,103.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39998,2006,corn_grain,7521.643999999999,7.521643999999999,119.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39998,2004,corn_grain,6842.432,6.842432,108.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39998,2002,corn_grain,2786.027,2.7860270000000003,44.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2017,corn_grain,11005.75,11.00575,175,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2016,corn_grain,9773.106,9.773106,155.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2015,corn_grain,9917.752999999999,9.917753,157.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2014,corn_grain,11037.195,11.037195,175.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2013,corn_grain,10546.653,10.546653000000001,167.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2012,corn_grain,4056.405,4.056405000000001,64.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2011,corn_grain,8024.764,8.024764000000001,127.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2010,corn_grain,9609.592,9.609592000000001,152.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2009,corn_grain,11817.031,11.817031000000002,187.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2008,corn_grain,7232.35,7.23235,115,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2007,corn_grain,7408.442,7.408442,117.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2006,corn_grain,9219.673999999999,9.219674,146.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2005,corn_grain,9056.16,9.05616,144,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2004,corn_grain,10452.318,10.452318,166.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2003,corn_grain,9200.807,9.200807000000001,146.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2002,corn_grain,4320.543000000001,4.320543000000001,68.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2001,corn_grain,9590.725,9.590725,152.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39017,2000,corn_grain,9194.518,9.194518,146.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2017,corn_grain,11376.801000000001,11.376801000000002,180.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2016,corn_grain,10225.913999999999,10.225914,162.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2015,corn_grain,11005.75,11.00575,175,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2014,corn_grain,11288.755,11.288755,179.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2012,corn_grain,7244.928,7.244928,115.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2011,corn_grain,10244.781,10.244781000000001,162.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2010,corn_grain,9653.615,9.653615,153.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2009,corn_grain,10213.336000000001,10.213336000000002,162.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2008,corn_grain,7358.13,7.35813,117,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2007,corn_grain,7804.648999999999,7.8046489999999995,124.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2006,corn_grain,10546.653,10.546653000000001,167.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2005,corn_grain,8829.756000000001,8.829756000000001,140.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2004,corn_grain,10628.41,10.62841,169,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2003,corn_grain,7968.1630000000005,7.9681630000000006,126.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2002,corn_grain,5276.4710000000005,5.276471000000001,83.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2001,corn_grain,6836.143,6.836143,108.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39025,2000,corn_grain,9093.894,9.093894,144.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2017,corn_grain,12785.537,12.785537,203.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2016,corn_grain,11999.412,11.999412000000001,190.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2015,corn_grain,11596.916000000001,11.596916000000002,184.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2014,corn_grain,12578,12.578,200,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2013,corn_grain,11710.117999999999,11.710118,186.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2012,corn_grain,9125.339,9.125339,145.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2011,corn_grain,10508.919,10.508919,167.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2010,corn_grain,10980.594,10.980594,174.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2009,corn_grain,11804.453,11.804453,187.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2008,corn_grain,8804.6,8.8046,140,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2007,corn_grain,10452.318,10.452318,166.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2006,corn_grain,10603.253999999999,10.603254,168.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2005,corn_grain,8980.692000000001,8.980692000000001,142.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2004,corn_grain,10999.461000000001,10.999461000000002,174.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2003,corn_grain,10081.267000000002,10.081267000000002,160.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2002,corn_grain,7974.452,7.974452,126.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2001,corn_grain,9383.188,9.383188,149.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39027,2000,corn_grain,10477.474,10.477474,166.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2017,corn_grain,12294.995,12.294995000000002,195.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2016,corn_grain,11414.535,11.414535,181.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2015,corn_grain,11760.43,11.760430000000001,187,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2014,corn_grain,12005.701000000001,12.005701000000002,190.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2013,corn_grain,11156.686,11.156686,177.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2012,corn_grain,8930.38,8.93038,142,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2011,corn_grain,10729.034,10.729034,170.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2010,corn_grain,11886.210000000001,11.886210000000002,189,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2009,corn_grain,11861.054,11.861054000000001,188.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2008,corn_grain,8867.49,8.86749,141,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2007,corn_grain,11175.553,11.175553,177.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2006,corn_grain,11062.351,11.062351000000001,175.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2005,corn_grain,9213.385,9.213385,146.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2004,corn_grain,10181.891,10.181891,161.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2003,corn_grain,9106.472000000002,9.106472000000002,144.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2002,corn_grain,7301.5289999999995,7.3015289999999995,116.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2001,corn_grain,8232.301000000001,8.232301000000001,130.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39057,2000,corn_grain,9817.128999999999,9.817129,156.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2017,corn_grain,11370.512,11.370512000000002,180.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2016,corn_grain,10911.415,10.911415000000002,173.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2015,corn_grain,10961.727,10.961727000000002,174.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2014,corn_grain,12414.486,12.414486000000002,197.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2012,corn_grain,6175.798000000001,6.175798000000001,98.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2011,corn_grain,8490.15,8.49015,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2010,corn_grain,10376.85,10.376850000000001,165,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2009,corn_grain,11137.819,11.137819,177.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2008,corn_grain,7987.03,7.98703,127,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2007,corn_grain,7376.997,7.376997,117.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2006,corn_grain,8641.086000000001,8.641086000000001,137.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2005,corn_grain,8527.884,8.527884,135.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2004,corn_grain,9930.331,9.930331,157.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2003,corn_grain,9219.673999999999,9.219674,146.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2002,corn_grain,4119.295,4.119295,65.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2001,corn_grain,9521.546,9.521546,151.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39061,2000,corn_grain,9351.742999999999,9.351742999999999,148.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2017,corn_grain,10754.19,10.754190000000001,171,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2016,corn_grain,10854.814,10.854814000000001,172.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2015,corn_grain,9905.175,9.905175,157.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2014,corn_grain,11766.719,11.766719,187.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2013,corn_grain,11596.916000000001,11.596916000000002,184.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2012,corn_grain,4238.786,4.238786,67.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2011,corn_grain,8031.053,8.031053,127.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2010,corn_grain,10194.469,10.194469,162.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2009,corn_grain,10446.029,10.446029000000001,166.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2008,corn_grain,7358.13,7.35813,117,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2007,corn_grain,8232.301000000001,8.232301000000001,130.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2006,corn_grain,11427.113,11.427113,181.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2005,corn_grain,7389.575,7.389575,117.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2004,corn_grain,10037.244,10.037244000000001,159.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2003,corn_grain,8471.283,8.471283,134.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2002,corn_grain,5150.691000000001,5.150691000000001,81.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2001,corn_grain,9999.51,9.99951,159,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39113,2000,corn_grain,10653.566,10.653566000000001,169.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2017,corn_grain,11125.241,11.125241,176.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2016,corn_grain,11169.264,11.169264,177.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2015,corn_grain,9766.817000000001,9.766817000000001,155.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2014,corn_grain,11716.407000000001,11.716407000000002,186.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2013,corn_grain,11634.65,11.63465,185,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2012,corn_grain,4716.75,4.71675,75,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2011,corn_grain,8540.462000000001,8.540462000000002,135.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2010,corn_grain,10194.469,10.194469,162.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2009,corn_grain,11798.163999999999,11.798164,187.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2008,corn_grain,7798.36,7.79836,124,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2007,corn_grain,8213.434,8.213434,130.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2006,corn_grain,10961.727,10.961727000000002,174.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2005,corn_grain,8810.889,8.810889,140.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2004,corn_grain,10842.236,10.842236000000002,172.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2003,corn_grain,9326.587000000001,9.326587000000002,148.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2002,corn_grain,5817.325,5.817325,92.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2001,corn_grain,10301.382000000001,10.301382000000002,163.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39135,2000,corn_grain,10760.479,10.760479,171.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2017,corn_grain,11100.085000000001,11.100085000000002,176.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2016,corn_grain,10842.236,10.842236000000002,172.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2015,corn_grain,11659.806,11.659806000000001,185.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2014,corn_grain,11615.783,11.615783,184.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2013,corn_grain,11068.64,11.06864,176,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2012,corn_grain,7999.608,7.999608,127.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2011,corn_grain,10012.088,10.012088,159.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2010,corn_grain,10062.4,10.0624,160,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2009,corn_grain,10766.768,10.766768,171.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2008,corn_grain,8490.15,8.49015,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2007,corn_grain,9496.39,9.49639,151,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2006,corn_grain,10194.469,10.194469,162.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2005,corn_grain,8603.352,8.603352000000001,136.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2004,corn_grain,9854.863,9.854863,156.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2003,corn_grain,8226.012,8.226012,130.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2002,corn_grain,6427.358,6.427358,102.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2001,corn_grain,9653.615,9.653615,153.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39165,2000,corn_grain,9351.742999999999,9.351742999999999,148.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39998,2013,corn_grain,10596.965,10.596965,168.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2017,corn_grain,10892.547999999999,10.892548,173.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2016,corn_grain,9773.106,9.773106,155.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2015,corn_grain,9194.518,9.194518,146.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2014,corn_grain,9012.137,9.012137000000001,143.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2013,corn_grain,9798.262,9.798262000000001,155.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2012,corn_grain,5062.645,5.062645000000001,80.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2011,corn_grain,9049.871000000001,9.049871000000001,143.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2010,corn_grain,7729.1810000000005,7.7291810000000005,122.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2009,corn_grain,10137.867999999999,10.137868,161.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2008,corn_grain,6666.34,6.66634,106,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2007,corn_grain,6295.289,6.2952889999999995,100.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2006,corn_grain,8873.779,8.873779,141.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2005,corn_grain,7534.222,7.534222,119.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2004,corn_grain,8785.733,8.785733,139.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2003,corn_grain,7836.094,7.836094,124.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2002,corn_grain,3679.065,3.679065,58.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2001,corn_grain,7817.227,7.817227,124.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39001,2000,corn_grain,9420.922,9.420922000000001,149.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39015,2017,corn_grain,10968.016,10.968016,174.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39015,2016,corn_grain,10729.034,10.729034,170.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39015,2015,corn_grain,11502.581,11.502581000000001,182.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39015,2014,corn_grain,10773.057,10.773057000000001,171.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39015,2013,corn_grain,10854.814,10.854814000000001,172.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39015,2012,corn_grain,7785.782,7.785782,123.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39015,2011,corn_grain,9414.633,9.414633,149.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39015,2010,corn_grain,8880.068,8.880068,141.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
OH,39015,2009,corn_grain,10861.103,10.861103,172.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Ohio
